market,asin,title,keyword,卖家,store,remark,link,image_url,Discount Price,Commission,status
US,B0GKDF3557,美国钥匙扣,custom keychain acrylic,anne对接群, yyineco,Need Text Review,https://amzn.to/4bFeH5y,https://m.media-amazon.com/images/I/71R13wuwybL._AC_SX679_.jpg,0.00,0.00,active
US,B0DSGJFG29,美国海报板,poster board 22 x 28,测评孙官团队, Centurylemon,"Need Text Review
Style: Pack of 25",https://amzn.to/3NCz5MB,https://m.media-amazon.com/images/I/61UjwiNE+FL._AC_SL1500_.jpg,0.00,0.00,active
US,B0FCS3SV85,美国烟灰缸免评,cigar ashtrays for men,美国工装裤送测,Nevfal,No Review,https://amzn.to/4pcEwil,https://m.media-amazon.com/images/I/513oG-8JhrL._AC_SX679_.jpg,0.00,0.00,active
US,B0FNMTQHLN,美国扳手工具图评,faucet wrench,之星涓涓团队,FeiXingXin,Need Image Review,https://amzn.to/407oZGb,https://m.media-amazon.com/images/I/71VtPHdZYzL._AC_SX569_.jpg,0.00,0.00,active
US,B0FCS3Z42Q,美国烟灰缸免评feedback,Cigar Ashtray,美国工装裤送测,HoliDeals,Need Feedback,https://amzn.to/4pOZKTC,https://m.media-amazon.com/images/I/51TTSX5scpL._AC_SL1500_.jpg,0.00,0.00,active
US,B0C5MJ15CY,美国电动预卷机,pre roll machine,美国钞票预卷筒纸, Cyt1tone,Need Text Review,https://amzn.to/4pIHADx,https://m.media-amazon.com/images/I/71JWshkp+WL._AC_SX679_.jpg,0.00,0.00,active
US,B0DX1TQ1RH,美国扳手工具图评,faucet wrench,之星涓涓团队,FeiXingXin,Need Image Review,https://amzn.to/4bdvIoh,"https://m.media-amazon.com/images/I/71-tLm9vP6L._AC_SX522_PIbundle-8,TopRight,0,0_SH20_.jpg",0.00,0.00,active
US,B0DX1372V4,美国扳手工具图评,plumbing tools,之星涓涓团队,FeiXingXin,Need Image Review,https://amzn.to/3MNm8zb,"https://m.media-amazon.com/images/I/716vMCI-HNL._AC_SX679_PIbundle-12,TopRight,0,0_SH20_.jpg",0.00,0.00,active
US,B0G22ZGGLG,美国鸡尾酒签免评点星,christmas toothpicks,之星涓涓团队,CrysParty,Need Rating,https://amzn.to/3L6ni83,https://m.media-amazon.com/images/I/71Ggq4pU-KL._AC_SX679_.jpg,0.00,0.00,active
US,B0FBW2ZPMN,美国育苗盆免评,nursery pots 6 inch,比航送测群,Daily Delights llc 001,"No Review
Sold by  Daily Delights llc 001",https://www.amazon.com/NIKONIKO-Nursery-Drainage-Seedling-Vegetables/dp/B0FBW2ZPMN/,https://m.media-amazon.com/images/I/71LxnzywLaL._AC_SL1500_.jpg,0.00,0.00,active
US,B0GJ9DTDG9,美国负面退货,https://amzn.to/47R3def,CP对接, Lyniar,One-star review return,https://amzn.to/47R3def,http://154.48.226.95:5001/image/20260320/e912a35fa11b4068826b40341f9459b7.png,0.00,50.00,active
US,B0F3X93FVQ,美国浴缸喷口,gold tub spout,好时光团队, fropohome,Need Text Review,https://amzn.to/3OG3IRu,https://m.media-amazon.com/images/I/51O8WaJQkhL._AC_SX679_.jpg,0.00,0.00,active
US,B0GL735NPP,美国门牌,Custom Address Plaque,清风1,Godsilver,Need Text Review,https://amzn.to/4cRKvWT,https://m.media-amazon.com/images/I/51+yz+ZL7lL._AC_SX679_.jpg,0.00,0.00,active
US,B0GS8LTN4R,美国门牌,metal house numbers ,清风1, GodSilver,Need Text Review,https://www.amazon.com/dp/B0GS8LTN4R/,https://m.media-amazon.com/images/I/61ZfOuR5tlL._AC_SL1500_.jpg,0.00,0.00,active
US,B0DF2TD2V8,美国电动卷烟器,pre roll machine,美国钞票预卷筒纸,Capo Lily,Need Text Review,https://www.amazon.com/dp/B0DF2TD2V8,https://m.media-amazon.com/images/I/71sLgc5hQ1L._AC_SL1500_.jpg,0.00,0.00,active
